Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE010LK","Limerick Henry Street","SPO.IE.IE010LKSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","12.968","ug/m3","50.26","2","Traffic","Urban","-8.6316","52.6613","10.0","Limerick                                                                        ","IE003C1                                           ","56980","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE003AP","Dublin Finglas Mellowes Road","SPO.IE.IE003APSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","11.520","ug/m3","7.74","2","Background","Suburban","-6.3053","53.3903","64.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE028D","Dublin Dublin Port","SPO.IE.IE028DSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","13.894","ug/m3","7.75","2","Traffic","Urban","-6.2039","53.3527","4.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE005CP","Waterford Waterford City Paddy Brownes Road","SPO.IE.IE005CPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","16.725","ug/m3","43.01","2","Background","Suburban","-7.1516","52.2471","21.0","Waterford                                                                       ","IE005C1                                           ","46583","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0098A","Dublin Winetavern Street","SPO.IE.IE0098ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","5.880","ug/m3","3.07","2","Traffic","Urban","-6.2889","53.3417","9.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE009GY","Galway Briarhill","SPO.IE.IE009GYSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","12.892","ug/m3","46.30","2","Traffic","Suburban","-8.9870","53.2921","45.0","Galway                                                                          ","IE004C1                                           ","73963","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0036A","Dublin Ballyfermot Library","SPO.IE.IE0036ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","12.779","ug/m3","7.73","2","Background","Suburban","-6.3523","53.3405","43.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0095A","Dublin Phoenix Park Ordnance Survey Road","SPO.IE.IE0095ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","9.656","ug/m3","7.75","2","Background","Suburban","-6.3490","53.3644","35.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE007GY","Galway Eyre Square","SPO.IE.IE007GYSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","16.013","ug/m3","46.39","2","Traffic","Urban","-9.0485","53.2740","12.0","Galway                                                                          ","IE004C1                                           ","73963","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE007CP","Limerick Peoples Park","SPO.IE.IE007CPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","12.942","ug/m3","50.00","2","Background","Urban","-8.6287","52.6586","16.0","Limerick                                                                        ","IE003C1                                           ","56980","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE013CK","Cork Lower Glanmire Road","SPO.IE.IE013CKSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","16.316","ug/m3","45.65","2","Traffic","Urban","-8.4621","51.9017","10.0","Cork                                                                            ","IE002C1                                           ","118713","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE005AP","Dublin Kilmainham St. John's Road West","SPO.IE.IE005APSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","13.908","ug/m3","7.72","2","Traffic","Urban","-6.2948","53.3458","7.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002BP","Cork Bishopstown MTU","SPO.IE.IE002BPSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","15.078","ug/m3","50.27","2","Background","Suburban","-8.5330","51.8841","21.0","Cork                                                                            ","IE002C1                                           ","118713","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0110A","Cork Ballinlough Heatherton Park","SPO.IE.IE0110ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","12.852","ug/m3","49.43","2","Background","Suburban","-8.4571","51.8819","4.0","Cork                                                                            ","IE002C1                                           ","118713","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001BP","Cork South Link Road Landfill","SPO.IE.IE001BPSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","","ug/m3","0.00","3","Traffic","Suburban","-8.4750","51.9111","12.0","Cork                                                                            ","IE002C1                                           ","118713","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE006AP","Dublin Pearse St.","SPO.IE.IE006APSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","16.605","ug/m3","49.37","2","Traffic","Urban","-6.2543","53.3450","11.0","Dublin                                                                          ","IE001C1                                           ","516255","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0132A","Dublin Dun Laoghaire The Glen","SPO.IE.IE0132ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","14.192","ug/m3","49.34","2","Background","Suburban","-6.1319","53.2858","29.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002SO","Sligo Sligo Town","SPO.IE.IE002SOSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","8.966","ug/m3","3.09","2","Traffic","Suburban","-8.4804","54.2673","24.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE008DP","Cavan Cavan Town Court House","SPO.IE.IE008DPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","12.163","ug/m3","50.30","2","Background","Suburban","-7.3628","53.9936","56.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001DP","Donegal Malin Head","SPO.IE.IE001DPSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","15.161","ug/m3","49.25","2","Background","Rural","-7.3389","55.3722","25.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0108A","Limerick Shannon Estuary Asketon","SPO.IE.IE0108ASample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","9.209","ug/m3","50.16","2","Industrial","Rural","-8.9542","52.6392","18.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE009CP","Kerry Tralee Library","SPO.IE.IE009CPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","16.435","ug/m3","42.26","2","Background","Suburban","-9.6979","52.2673","8.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE003CP","Carlow Carlow Town County Council Offices","SPO.IE.IE003CPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","13.270","ug/m3","50.00","2","Background","Suburban","-6.9317","52.8397","50.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE006KE","Kildare Naas","SPO.IE.IE006KESample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","12.956","ug/m3","50.31","2","Background","Suburban","-6.6591","53.2181","95.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001LM","Leitrim Carrick-on-Shannon","SPO.IE.IE001LMSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","11.716","ug/m3","50.15","2","Background","Suburban","-8.0865","53.9446","16.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002LH","Louth Drogheda","SPO.IE.IE002LHSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","16.307","ug/m3","50.27","2","Background","Suburban","-6.3200","53.7322","23.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE002DP","Roscommon Roscommon Town County Council Offices","SPO.IE.IE002DPSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","12.838","ug/m3","49.26","2","Background","Suburban","-8.1944","53.6294","61.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE001DM","Wexford Enniscorthy Parnell Road","SPO.IE.IE001DMSample2_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","15.890","ug/m3","47.01","2","Background","Suburban","-6.5708","52.4985","30.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE004KY","Kerry Killarney","SPO.IE.IE004KYSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","12.818","ug/m3","49.53","2","Background","Suburban","-9.5049","52.0583","35.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE003WW","Wicklow Greystones","SPO.IE.IE003WWSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","12.303","ug/m3","50.30","2","Background","Suburban","-6.0703","53.1499","50.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE0145A","Mayo Claremorris","SPO.IE.IE0145ASample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","9.956","ug/m3","48.16","2","Background","Rural","-9.0127","53.7039","44.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
"Ireland","NET.IE001","Ireland Air Quality e-Reporting monitoring network for compliance and informative reporting","IE008GY","Galway Ballinalsoe","SPO.IE.IE008GYSample1_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2025","14.935","ug/m3","43.50","2","Background","Suburban","-8.2241","53.3287","44.0","","","","E2a/UTD AQ e-Reporting","03/07/2025 21:59:06","",""
