year,AreaOfResidence,Latitude,Longitude,parameter,value
2022,DROMOLAND CASTLE,52.78,-8.903,Precipitation Amount,924.1
2022,DRUMMIN (Tawneyard),53.649,-9.646,Greatest Daily Fall,58
2022,DRUMMIN (Tawneyard),53.649,-9.646,Number of Rain Days,252
2022,DRUMMIN (Tawneyard),53.649,-9.646,Number of Wet Days,234
2022,DRUMMIN (Tawneyard),53.649,-9.646,Precipitation Amount,2817.1
2022,DRUMSHANBO,54.061,-8.059,Greatest Daily Fall,32.2
2022,DRUMSHANBO,54.061,-8.059,Number of Rain Days,242
2022,DRUMSHANBO,54.061,-8.059,Number of Wet Days,185
2022,DRUMSHANBO,54.061,-8.059,Precipitation Amount,1221.2
2022,DRUMSNA (Albert Lock),53.906,-8.001,Greatest Daily Fall,30
2022,DRUMSNA (Albert Lock),53.906,-8.001,Number of Rain Days,215
2022,DRUMSNA (Albert Lock),53.906,-8.001,Number of Wet Days,169
2022,DRUMSNA (Albert Lock),53.906,-8.001,Precipitation Amount,1053.8
2022,DUBLIN (GLASNEVIN),53.37111111111111,-6.271944444444444,Mean Temperature,116.964
2022,DUBLIN (Glasnevin),53.37,-6.27,Greatest Daily Fall,50.2
2022,DUBLIN (Glasnevin),53.37,-6.27,Number of Rain Days,183
2022,DUBLIN (Glasnevin),53.37,-6.27,Number of Wet Days,127
2022,DUBLIN (Glasnevin),53.37,-6.27,Precipitation Amount,723.5
2022,DUBLIN (Glasnevin),53.37,-6.27,Maximum Temperature,15.53
2022,DUBLIN (Glasnevin),53.37,-6.27,Minimum Temperature,7.867
2022,DUBLIN (Merrion Square),53.341,-6.253,Greatest Daily Fall,55.2
2022,DUBLIN (Merrion Square),53.341,-6.253,Number of Rain Days,179
2022,DUBLIN (Merrion Square),53.341,-6.253,Number of Wet Days,118
2022,DUBLIN (Merrion Square),53.341,-6.253,Precipitation Amount,704
2022,DUBLIN (Ringsend),53.342,-6.216,Greatest Daily Fall,25.5
2022,DUBLIN (Ringsend),53.342,-6.216,Number of Rain Days,86
2022,DUBLIN (Ringsend),53.342,-6.216,Number of Wet Days,55
2022,DUBLIN (Ringsend),53.342,-6.216,Precipitation Amount,279.6
2022,DUBLIN AIRPORT,53.428,-6.241,Precipitation Amount,687.4
2022,DUBLIN AIRPORT,53.42805555555555,-6.2411111111111115,Mean Temperature,104.466
2022,DUBLIN PHOENIX PARK,53.36388888888889,-6.319444444444445,Mean Temperature,110.236
2022,DUN LAOGHAIRE,53.286,-6.133,Greatest Daily Fall,45.4
2022,DUN LAOGHAIRE,53.286,-6.133,Number of Rain Days,187
2022,DUN LAOGHAIRE,53.286,-6.133,Number of Wet Days,126
2022,DUN LAOGHAIRE,53.286,-6.133,Precipitation Amount,735.8
2022,DUN LAOGHAIRE,53.286,-6.133,Maximum Temperature,14.459
2022,DUN LAOGHAIRE,53.286,-6.133,Minimum Temperature,8.453
2022,DUNCANNON,52.216,-6.913,Greatest Daily Fall,35.5
2022,DUNCANNON,52.216,-6.913,Number of Rain Days,203
2022,DUNCANNON,52.216,-6.913,Number of Wet Days,156
2022,DUNCANNON,52.216,-6.913,Precipitation Amount,860.7
2022,DUNFANAGHY (Murroe),55.154,-8.009,Greatest Daily Fall,42.5
2022,DUNFANAGHY (Murroe),55.154,-8.009,Number of Rain Days,241
2022,DUNFANAGHY (Murroe),55.154,-8.009,Number of Wet Days,203
2022,DUNFANAGHY (Murroe),55.154,-8.009,Precipitation Amount,982.1
2022,DUNGARVAN (Carriglea),52.087,-7.682,Greatest Daily Fall,47.1
2022,DUNGARVAN (Carriglea),52.087,-7.682,Number of Rain Days,239
2022,DUNGARVAN (Carriglea),52.087,-7.682,Number of Wet Days,162
2022,DUNGARVAN (Carriglea),52.087,-7.682,Precipitation Amount,1243.1
2022,DUNGARVAN (Castlefield),52.588,-7.119,Greatest Daily Fall,36.3
2022,DUNGARVAN (Castlefield),52.588,-7.119,Number of Rain Days,190
2022,DUNGARVAN (Castlefield),52.588,-7.119,Number of Wet Days,141
2022,DUNGARVAN (Castlefield),52.588,-7.119,Precipitation Amount,910
2022,DUNLEWY LOUGH,55.024,-8.12,Greatest Daily Fall,48.8
2022,DUNLEWY LOUGH,55.024,-8.12,Number of Rain Days,297
2022,DUNLEWY LOUGH,55.024,-8.12,Number of Wet Days,250
2022,DUNLEWY LOUGH,55.024,-8.12,Precipitation Amount,1932.9
2022,DUNMANWAY (Demesne),51.728,-9.105,Greatest Daily Fall,38
2022,DUNMANWAY (Demesne),51.728,-9.105,Number of Rain Days,213
2022,DUNMANWAY (Demesne),51.728,-9.105,Number of Wet Days,179
2022,DUNMANWAY (Demesne),51.728,-9.105,Precipitation Amount,1729.6
2022,DUNMOE (Graigs Lane),53.688,-6.646,Greatest Daily Fall,55.9
2022,DUNMOE (Graigs Lane),53.688,-6.646,Number of Rain Days,213
2022,DUNMOE (Graigs Lane),53.688,-6.646,Number of Wet Days,150
2022,DUNMOE (Graigs Lane),53.688,-6.646,Precipitation Amount,909.4
2022,DUNMOE (Graigs Lane),53.688,-6.646,Maximum Temperature,14.43
2022,DUNMOE (Graigs Lane),53.688,-6.646,Minimum Temperature,6.441
2022,DUNMORE EAST (Kilmacleague),52.166,-7.064,Greatest Daily Fall,40
2022,DUNMORE EAST (Kilmacleague),52.166,-7.064,Number of Rain Days,174
2022,DUNMORE EAST (Kilmacleague),52.166,-7.064,Number of Wet Days,146
2022,DUNMORE EAST (Kilmacleague),52.166,-7.064,Precipitation Amount,940.9
2022,DUNSANY,53.516,-6.66,Precipitation Amount,828.1
2022,DUNSANY GRANGE,53.5,-6.7,Mean Temperature,103.712
2022,DUNSHAUGHLIN (Lagore),53.522,-6.511,Greatest Daily Fall,59.5
2022,DUNSHAUGHLIN (Lagore),53.522,-6.511,Number of Rain Days,197
2022,DUNSHAUGHLIN (Lagore),53.522,-6.511,Number of Wet Days,149
2022,DUNSHAUGHLIN (Lagore),53.522,-6.511,Precipitation Amount,828
2022,DURROW,52.845,-7.388,Greatest Daily Fall,33.8
2022,DURROW,52.845,-7.388,Number of Rain Days,99
2022,DURROW,52.845,-7.388,Number of Wet Days,70
2022,DURROW,52.845,-7.388,Precipitation Amount,416.9
2022,DURROW,52.845,-7.388,Maximum Temperature,15.677
2022,DURROW,52.845,-7.388,Minimum Temperature,6.513
2022,EMYVALE,54.341,-6.96,Greatest Daily Fall,52.2
2022,EMYVALE,54.341,-6.96,Number of Rain Days,219
2022,EMYVALE,54.341,-6.96,Number of Wet Days,161
2022,EMYVALE,54.341,-6.96,Precipitation Amount,1076.8
2022,ENFIELD (Newcastle House),53.419,-6.861,Greatest Daily Fall,32
2022,ENFIELD (Newcastle House),53.419,-6.861,Number of Rain Days,188
2022,ENFIELD (Newcastle House),53.419,-6.861,Number of Wet Days,141
2022,ENFIELD (Newcastle House),53.419,-6.861,Precipitation Amount,876.8
2022,ENNISCORTHY (Brownswood),52.463,-6.561,Greatest Daily Fall,40.4
2022,ENNISCORTHY (Brownswood),52.463,-6.561,Number of Rain Days,166
2022,ENNISCORTHY (Brownswood),52.463,-6.561,Number of Wet Days,137
2022,ENNISCORTHY (Brownswood),52.463,-6.561,Precipitation Amount,970
2022,ENNISCRONE GOLF CLUB,54.207,-9.116,Greatest Daily Fall,30.4
2022,ENNISCRONE GOLF CLUB,54.207,-9.116,Number of Rain Days,253
2022,ENNISCRONE GOLF CLUB,54.207,-9.116,Number of Wet Days,193
2022,ENNISCRONE GOLF CLUB,54.207,-9.116,Precipitation Amount,1255.1
2022,ENNISTYMON (Deerpark),52.94,-9.287,Greatest Daily Fall,35.3
2022,ENNISTYMON (Deerpark),52.94,-9.287,Number of Rain Days,226
2022,ENNISTYMON (Deerpark),52.94,-9.287,Number of Wet Days,187
2022,ENNISTYMON (Deerpark),52.94,-9.287,Precipitation Amount,1414.4
2022,ESKERAGH,54.111,-9.467,Greatest Daily Fall,32.4
2022,ESKERAGH,54.111,-9.467,Number of Rain Days,261
2022,ESKERAGH,54.111,-9.467,Number of Wet Days,209
2022,ESKERAGH,54.111,-9.467,Precipitation Amount,1574.6
2022,FAIRYHOUSE RACECOURSE,53.485,-6.463,Greatest Daily Fall,46.8
2022,FAIRYHOUSE RACECOURSE,53.485,-6.463,Number of Rain Days,200
2022,FAIRYHOUSE RACECOURSE,53.485,-6.463,Number of Wet Days,138
2022,FAIRYHOUSE RACECOURSE,53.485,-6.463,Precipitation Amount,776.7
2022,FALCARRAGH (Lough Altan),55.081,-8.1,Greatest Daily Fall,44.1
2022,FALCARRAGH (Lough Altan),55.081,-8.1,Number of Rain Days,288
2022,FALCARRAGH (Lough Altan),55.081,-8.1,Number of Wet Days,237
2022,FALCARRAGH (Lough Altan),55.081,-8.1,Precipitation Amount,1913.9
2022,FENOR (Islandtarsney),52.154,-7.21,Greatest Daily Fall,33.1
2022,FENOR (Islandtarsney),52.154,-7.21,Number of Rain Days,186
2022,FENOR (Islandtarsney),52.154,-7.21,Number of Wet Days,147
2022,FENOR (Islandtarsney),52.154,-7.21,Precipitation Amount,914.3
2022,FENOR SOUTH,52.154,-7.225,Greatest Daily Fall,34.5
2022,FENOR SOUTH,52.154,-7.225,Number of Rain Days,168
2022,FENOR SOUTH,52.154,-7.225,Number of Wet Days,131
2022,FENOR SOUTH,52.154,-7.225,Precipitation Amount,800.6
2022,FERNS III,52.633,-6.55,Greatest Daily Fall,43.6
2022,FERNS III,52.633,-6.55,Number of Rain Days,112
2022,FERNS III,52.633,-6.55,Number of Wet Days,78
2022,FERNS III,52.633,-6.55,Precipitation Amount,631.8
2022,FETHARD (Parsonshill),52.514,-7.649,Greatest Daily Fall,43.7
2022,FETHARD (Parsonshill),52.514,-7.649,Number of Rain Days,206
2022,FETHARD (Parsonshill),52.514,-7.649,Number of Wet Days,148
2022,FETHARD (Parsonshill),52.514,-7.649,Precipitation Amount,956.8
2022,FETHARD (Parsonshill),52.514,-7.649,Maximum Temperature,14.325
2022,FETHARD (Parsonshill),52.514,-7.649,Minimum Temperature,6.681
2022,FINNER,54.494,-8.243,Precipitation Amount,1124
2022,FINTOWN (Kingarrow),54.896,-8.057,Greatest Daily Fall,41.5
2022,FINTOWN (Kingarrow),54.896,-8.057,Number of Rain Days,266
2022,FINTOWN (Kingarrow),54.896,-8.057,Number of Wet Days,231
2022,FINTOWN (Kingarrow),54.896,-8.057,Precipitation Amount,1835.2
2022,FOTA ISLAND (Golf Club),51.898,-8.297,Greatest Daily Fall,51.3
2022,FOTA ISLAND (Golf Club),51.898,-8.297,Number of Rain Days,190
2022,FOTA ISLAND (Golf Club),51.898,-8.297,Number of Wet Days,148
2022,FOTA ISLAND (Golf Club),51.898,-8.297,Precipitation Amount,1095.9
2022,FOULKESMILL (Longraigue),52.311,-6.766,Greatest Daily Fall,42.4
2022,FOULKESMILL (Longraigue),52.311,-6.766,Number of Rain Days,184
2022,FOULKESMILL (Longraigue),52.311,-6.766,Number of Wet Days,146
2022,FOULKESMILL (Longraigue),52.311,-6.766,Precipitation Amount,1046.6
2022,FREEMOUNT PUMPING STATION,52.274,-8.889,Greatest Daily Fall,46.6
2022,FREEMOUNT PUMPING STATION,52.274,-8.889,Number of Rain Days,223
2022,FREEMOUNT PUMPING STATION,52.274,-8.889,Number of Wet Days,170
2022,FREEMOUNT PUMPING STATION,52.274,-8.889,Precipitation Amount,1316.5
2022,FRENCHPARK CALLOW,53.908,-8.462,Greatest Daily Fall,28
2022,FRENCHPARK CALLOW,53.908,-8.462,Number of Rain Days,232
2022,FRENCHPARK CALLOW,53.908,-8.462,Number of Wet Days,184
2022,FRENCHPARK CALLOW,53.908,-8.462,Precipitation Amount,1191.7
2022,GALTEE MOUNTAINS SKEHEENARINKY,52.327,-8.166,Greatest Daily Fall,52.5
2022,GALTEE MOUNTAINS SKEHEENARINKY,52.327,-8.166,Number of Rain Days,221
2022,GALTEE MOUNTAINS SKEHEENARINKY,52.327,-8.166,Number of Wet Days,190
2022,GALTEE MOUNTAINS SKEHEENARINKY,52.327,-8.166,Precipitation Amount,1589.3
2022,GALWAY (Circular Road),53.285,-9.084,Greatest Daily Fall,34.3
2022,GALWAY (Circular Road),53.285,-9.084,Number of Rain Days,179
2022,GALWAY (Circular Road),53.285,-9.084,Number of Wet Days,149
2022,GALWAY (Circular Road),53.285,-9.084,Precipitation Amount,953.3
2022,GERNAPEKA,51.839,-9.301,Greatest Daily Fall,91.8
2022,GERNAPEKA,51.839,-9.301,Number of Rain Days,233
2022,GERNAPEKA,51.839,-9.301,Number of Wet Days,201
2022,GERNAPEKA,51.839,-9.301,Precipitation Amount,2602.8
2022,GLEN IMAAL (For.Stn.),52.996,-6.543,Greatest Daily Fall,42
2022,GLEN IMAAL (For.Stn.),52.996,-6.543,Number of Rain Days,233
2022,GLEN IMAAL (For.Stn.),52.996,-6.543,Number of Wet Days,189
2022,GLEN IMAAL (For.Stn.),52.996,-6.543,Precipitation Amount,1368.4
2022,GLENAMADDY (Gortnagier),53.598,-8.563,Greatest Daily Fall,42.2
2022,GLENAMADDY (Gortnagier),53.598,-8.563,Number of Rain Days,228
2022,GLENAMADDY (Gortnagier),53.598,-8.563,Number of Wet Days,174
2022,GLENAMADDY (Gortnagier),53.598,-8.563,Precipitation Amount,1372.8
2022,GLENASMOLE (Supt's Lodge),53.239,-6.364,Greatest Daily Fall,29.3
2022,GLENASMOLE (Supt's Lodge),53.239,-6.364,Number of Rain Days,205
2022,GLENASMOLE (Supt's Lodge),53.239,-6.364,Number of Wet Days,146
2022,GLENASMOLE (Supt's Lodge),53.239,-6.364,Precipitation Amount,833.9
2022,GLENBEIGH (Dooks),52.077,-9.908,Greatest Daily Fall,53.4
2022,GLENBEIGH (Dooks),52.077,-9.908,Number of Rain Days,229
2022,GLENBEIGH (Dooks),52.077,-9.908,Number of Wet Days,188
2022,GLENBEIGH (Dooks),52.077,-9.908,Precipitation Amount,1628.4
2022,GLENBRIDE LODGE,53.078,-6.451,Greatest Daily Fall,45.4
2022,GLENBRIDE LODGE,53.078,-6.451,Number of Rain Days,224
2022,GLENBRIDE LODGE,53.078,-6.451,Number of Wet Days,188
2022,GLENBRIDE LODGE,53.078,-6.451,Precipitation Amount,1522.6
2022,GLENCAIRN (Tourtane House),52.123,-7.952,Greatest Daily Fall,42
2022,GLENCAIRN (Tourtane House),52.123,-7.952,Number of Rain Days,189
2022,GLENCAIRN (Tourtane House),52.123,-7.952,Number of Wet Days,157
2022,GLENCAIRN (Tourtane House),52.123,-7.952,Precipitation Amount,1175
2022,GLENCAR (Dreenagh),52.003,-9.907,Greatest Daily Fall,70
2022,GLENCAR (Dreenagh),52.003,-9.907,Number of Rain Days,242
2022,GLENCAR (Dreenagh),52.003,-9.907,Number of Wet Days,205
2022,GLENCAR (Dreenagh),52.003,-9.907,Precipitation Amount,2512.2
2022,GLENGARRIFF (ILNACULLIN),51.735,-9.546111111111111,Mean Temperature,126.458
2022,GLENGARRIFF (Ilnacullin),51.736,-9.545,Greatest Daily Fall,47.2
2022,GLENGARRIFF (Ilnacullin),51.736,-9.545,Number of Rain Days,146
2022,GLENGARRIFF (Ilnacullin),51.736,-9.545,Number of Wet Days,118
2022,GLENGARRIFF (Ilnacullin),51.736,-9.545,Precipitation Amount,1052.8
2022,GLENGARRIFF (Ilnacullin),51.736,-9.545,Maximum Temperature,17.021
2022,GLENGARRIFF (Ilnacullin),51.736,-9.545,Minimum Temperature,8.279
2022,GLENMACNASS,53.06,-6.333,Greatest Daily Fall,61.4
2022,GLENMACNASS,53.06,-6.333,Number of Rain Days,221
2022,GLENMACNASS,53.06,-6.333,Number of Wet Days,184
2022,GLENMACNASS,53.06,-6.333,Precipitation Amount,1654.8
2022,GLENTIES HATCHERY,54.791,-8.288,Greatest Daily Fall,31.8
2022,GLENTIES HATCHERY,54.791,-8.288,Number of Rain Days,268
2022,GLENTIES HATCHERY,54.791,-8.288,Number of Wet Days,229
2022,GLENTIES HATCHERY,54.791,-8.288,Precipitation Amount,1705.4
2022,GLENTIES HATCHERY,54.791,-8.288,Maximum Temperature,13.97
2022,GLENTIES HATCHERY,54.791,-8.288,Minimum Temperature,6.788
2022,GLENTIES HATCHERY,54.79,-8.286111111111111,Mean Temperature,103.805
2022,GLENVICKEE (Caragh River Area),51.974,-9.829,Greatest Daily Fall,47.2
2022,GLENVICKEE (Caragh River Area),51.974,-9.829,Number of Rain Days,218
2022,GLENVICKEE (Caragh River Area),51.974,-9.829,Number of Wet Days,218
2022,GLENVICKEE (Caragh River Area),51.974,-9.829,Precipitation Amount,2441.9
2022,GOREY (Garden City),52.682,-6.288,Greatest Daily Fall,56.7
2022,GOREY (Garden City),52.682,-6.288,Number of Rain Days,202
2022,GOREY (Garden City),52.682,-6.288,Number of Wet Days,180
2022,GOREY (Garden City),52.682,-6.288,Precipitation Amount,894.7
2022,GORT (Derrybrien) II,53.067,-8.601,Greatest Daily Fall,30.3
2022,GORT (Derrybrien) II,53.067,-8.601,Number of Rain Days,141
2022,GORT (Derrybrien) II,53.067,-8.601,Number of Wet Days,105
2022,GORT (Derrybrien) II,53.067,-8.601,Precipitation Amount,686.9
2022,GOWRAN,52.628,-7.07,Greatest Daily Fall,34.8
2022,GOWRAN,52.628,-7.07,Number of Rain Days,181
2022,GOWRAN,52.628,-7.07,Number of Wet Days,150
2022,GOWRAN,52.628,-7.07,Precipitation Amount,943.4
2022,GRAIGUENAMANAGH Ballyogan House,52.509,-6.94,Greatest Daily Fall,39.4
2022,GRAIGUENAMANAGH Ballyogan House,52.509,-6.94,Number of Rain Days,193
2022,GRAIGUENAMANAGH Ballyogan House,52.509,-6.94,Number of Wet Days,148
2022,GRAIGUENAMANAGH Ballyogan House,52.509,-6.94,Precipitation Amount,1207.3
2022,GRANGE (Mountemple),54.418,-8.485,Greatest Daily Fall,30.2
2022,GRANGE (Mountemple),54.418,-8.485,Number of Rain Days,228
2022,GRANGE (Mountemple),54.418,-8.485,Number of Wet Days,188
2022,GRANGE (Mountemple),54.418,-8.485,Precipitation Amount,1058.5
2022,GREENCASTLE,55.209,-6.984,Greatest Daily Fall,67.3
2022,GREENCASTLE,55.209,-6.984,Number of Rain Days,273
2022,GREENCASTLE,55.209,-6.984,Number of Wet Days,196
2022,GREENCASTLE,55.209,-6.984,Precipitation Amount,1241.6
2022,GURTEEN,53.035,-8.009,Precipitation Amount,939
2022,GURTEEN,53.03,-8.01,Mean Temperature,104.205
2022,HACKETSTOWN (Voc.Sch.),52.861,-6.553,Greatest Daily Fall,37
2022,HACKETSTOWN (Voc.Sch.),52.861,-6.553,Number of Rain Days,181
2022,HACKETSTOWN (Voc.Sch.),52.861,-6.553,Number of Wet Days,161
2022,HACKETSTOWN (Voc.Sch.),52.861,-6.553,Precipitation Amount,1130
2022,HEADFORD O.P.W.,53.471,-9.101,Greatest Daily Fall,28.9
2022,HEADFORD O.P.W.,53.471,-9.101,Number of Rain Days,206
2022,HEADFORD O.P.W.,53.471,-9.101,Number of Wet Days,171
2022,HEADFORD O.P.W.,53.471,-9.101,Precipitation Amount,1201.9
2022,HORSELEAP,53.382,-7.581,Greatest Daily Fall,36.3
2022,HORSELEAP,53.382,-7.581,Number of Rain Days,210
2022,HORSELEAP,53.382,-7.581,Number of Wet Days,154
2022,HORSELEAP,53.382,-7.581,Precipitation Amount,993.9
2022,HORSELEAP,53.382,-7.581,Maximum Temperature,14.629
2022,HORSELEAP,53.382,-7.581,Minimum Temperature,6.158
2022,ILLIES (Pollan Dam Waterworks),55.151,-7.347,Greatest Daily Fall,35.4
2022,ILLIES (Pollan Dam Waterworks),55.151,-7.347,Number of Rain Days,215
2022,ILLIES (Pollan Dam Waterworks),55.151,-7.347,Number of Wet Days,175
2022,ILLIES (Pollan Dam Waterworks),55.151,-7.347,Precipitation Amount,1173.3
2022,INISHCARRA (Gen. Station),51.902,-8.661,Greatest Daily Fall,32
2022,INISHCARRA (Gen. Station),51.902,-8.661,Number of Rain Days,215
2022,INISHCARRA (Gen. Station),51.902,-8.661,Number of Wet Days,147
2022,INISHCARRA (Gen. Station),51.902,-8.661,Precipitation Amount,850.7
2022,INISHMORE,53.129,-9.686,Greatest Daily Fall,32.9
2022,INISHMORE,53.129,-9.686,Number of Rain Days,238
2022,INISHMORE,53.129,-9.686,Number of Wet Days,186
2022,INISHMORE,53.129,-9.686,Precipitation Amount,1281.9
2022,JOHNSTOWN CASTLE 2,52.298,-6.497,Precipitation Amount,996.6
2022,KEENAGH BEG,54.036,-9.484,Greatest Daily Fall,37.6
2022,KEENAGH BEG,54.036,-9.484,Number of Rain Days,167
2022,KEENAGH BEG,54.036,-9.484,Number of Wet Days,150
2022,KEENAGH BEG,54.036,-9.484,Precipitation Amount,1189
2022,KENMARE,51.884,-9.588,Greatest Daily Fall,57.3
2022,KENMARE,51.884,-9.588,Number of Rain Days,223
2022,KENMARE,51.884,-9.588,Number of Wet Days,189
2022,KENMARE,51.884,-9.588,Precipitation Amount,1796.3
2022,KENMARE (Derreen),51.769,-9.78,Greatest Daily Fall,52.1
2022,KENMARE (Derreen),51.769,-9.78,Number of Rain Days,215
2022,KENMARE (Derreen),51.769,-9.78,Number of Wet Days,198
2022,KENMARE (Derreen),51.769,-9.78,Precipitation Amount,2076
2022,KESHCARRIGAN G.S.,54.018,-7.942,Greatest Daily Fall,28.8
2022,KESHCARRIGAN G.S.,54.018,-7.942,Number of Rain Days,231
2022,KESHCARRIGAN G.S.,54.018,-7.942,Number of Wet Days,181
2022,KESHCARRIGAN G.S.,54.018,-7.942,Precipitation Amount,1176.4
2022,KILBANE (Clongaheen),52.807,-8.582,Greatest Daily Fall,38
2022,KILBANE (Clongaheen),52.807,-8.582,Number of Rain Days,222
2022,KILBANE (Clongaheen),52.807,-8.582,Number of Wet Days,175
2022,KILBANE (Clongaheen),52.807,-8.582,Precipitation Amount,1259.3
2022,KILBRIDE (Togher),52.894,-6.104,Greatest Daily Fall,63.5
2022,KILBRIDE (Togher),52.894,-6.104,Number of Rain Days,173
2022,KILBRIDE (Togher),52.894,-6.104,Number of Wet Days,139
2022,KILBRIDE (Togher),52.894,-6.104,Precipitation Amount,986.1
2022,KILCAR (Cronasillagh),54.643,-8.544,Greatest Daily Fall,40
2022,KILCAR (Cronasillagh),54.643,-8.544,Number of Rain Days,249
2022,KILCAR (Cronasillagh),54.643,-8.544,Number of Wet Days,230
2022,KILCAR (Cronasillagh),54.643,-8.544,Precipitation Amount,1744
2022,KILCLOONEY MORE,54.812,-8.441,Greatest Daily Fall,28
2022,KILCLOONEY MORE,54.812,-8.441,Number of Rain Days,220
2022,KILCLOONEY MORE,54.812,-8.441,Number of Wet Days,211
2022,KILCLOONEY MORE,54.812,-8.441,Precipitation Amount,1184.8
2022,KILCOOLE (Treatment Plant),53.102,-6.049,Greatest Daily Fall,37.8
2022,KILCOOLE (Treatment Plant),53.102,-6.049,Number of Rain Days,69
2022,KILCOOLE (Treatment Plant),53.102,-6.049,Number of Wet Days,55
2022,KILCOOLE (Treatment Plant),53.102,-6.049,Precipitation Amount,404.9
2022,KILDYSART (Cappanavarnogue),52.66,-9.118,Greatest Daily Fall,26.8
2022,KILDYSART (Cappanavarnogue),52.66,-9.118,Number of Rain Days,252
2022,KILDYSART (Cappanavarnogue),52.66,-9.118,Number of Wet Days,183
2022,KILDYSART (Cappanavarnogue),52.66,-9.118,Precipitation Amount,1249.4
2022,KILGARVAN (Gortnaboul),51.901,-9.442,Greatest Daily Fall,42.7
2022,KILGARVAN (Gortnaboul),51.901,-9.442,Number of Rain Days,231
2022,KILGARVAN (Gortnaboul),51.901,-9.442,Number of Wet Days,194
2022,KILGARVAN (Gortnaboul),51.901,-9.442,Precipitation Amount,1848
2022,KILKEERAN,53.697,-9.267,Greatest Daily Fall,29
2022,KILKEERAN,53.697,-9.267,Number of Rain Days,229
2022,KILKEERAN,53.697,-9.267,Number of Wet Days,178
2022,KILKEERAN,53.697,-9.267,Precipitation Amount,1308.8
2022,KILKENNY (Greenshill),52.661,-7.254,Greatest Daily Fall,33.8
2022,KILKENNY (Greenshill),52.661,-7.254,Number of Rain Days,156
2022,KILKENNY (Greenshill),52.661,-7.254,Number of Wet Days,126
2022,KILKENNY (Greenshill),52.661,-7.254,Precipitation Amount,812.3
2022,KILKENNY (Greenshill),52.661,-7.254,Maximum Temperature,14.14
2022,KILKENNY (Greenshill),52.661,-7.254,Minimum Temperature,5.726
2022,KILKENNY (Lavistown House) II,52.637,-7.198,Greatest Daily Fall,31.1
2022,KILKENNY (Lavistown House) II,52.637,-7.198,Number of Rain Days,184
2022,KILKENNY (Lavistown House) II,52.637,-7.198,Number of Wet Days,142
2022,KILKENNY (Lavistown House) II,52.637,-7.198,Precipitation Amount,912.1
2022,KILLADOON,53.676,-9.887,Greatest Daily Fall,26.6
2022,KILLADOON,53.676,-9.887,Number of Rain Days,237
2022,KILLADOON,53.676,-9.887,Number of Wet Days,205
2022,KILLADOON,53.676,-9.887,Precipitation Amount,1244.2
2022,KILLALOE DOCKS,52.81,-8.449,Greatest Daily Fall,51
2022,KILLALOE DOCKS,52.81,-8.449,Number of Rain Days,120
2022,KILLALOE DOCKS,52.81,-8.449,Number of Wet Days,107
2022,KILLALOE DOCKS,52.81,-8.449,Precipitation Amount,826.1
2022,KILLEAGH (Mogeely),51.942,-8.028,Greatest Daily Fall,37.1
2022,KILLEAGH (Mogeely),51.942,-8.028,Number of Rain Days,196
2022,KILLEAGH (Mogeely),51.942,-8.028,Number of Wet Days,146
2022,KILLEAGH (Mogeely),51.942,-8.028,Precipitation Amount,1095.4
2022,KILLEAGH (Monabraher),51.978,-7.986,Greatest Daily Fall,43.3
2022,KILLEAGH (Monabraher),51.978,-7.986,Number of Rain Days,217
2022,KILLEAGH (Monabraher),51.978,-7.986,Number of Wet Days,149
2022,KILLEAGH (Monabraher),51.978,-7.986,Precipitation Amount,1200.5
2022,KILLESHANDRA (Drumroosk),53.993,-7.52,Greatest Daily Fall,33.8
